district_id,year,cpp_elementary,cpp_middle,cpp_high,cpp_total
23,2016,18949.0,0.0,0.0,18949.0
29,2016,12369.0,0.0,0.0,12369.0
31,2016,15398.0,0.0,0.0,15398.0
33,2016,12805.0,13211.0,0.0,12989.0
35,2016,24264.0,0.0,0.0,24264.0
39,2016,13454.0,0.0,0.0,13454.0
41,2016,12645.0,12001.0,11728.0,12226.0
47,2016,0.0,0.0,0.0,0.0
51,2016,15319.0,14391.0,15704.0,15251.0
53,2016,18546.0,0.0,0.0,18546.0
57,2016,16466.0,14134.0,16202.0,15577.0
63,2016,13251.0,0.0,0.0,13251.0
71,2016,13573.0,0.0,0.0,13573.0
723,2016,0.0,0.0,5743.0,5743.0
75,2016,16994.0,0.0,0.0,16994.0
79,2016,14891.0,0.0,0.0,14891.0
91,2016,0.0,0.0,0.0,0.0
93,2016,11835.0,0.0,0.0,11835.0
95,2016,18090.0,0.0,0.0,18090.0
99,2016,16876.0,0.0,0.0,16876.0
101,2016,15952.0,16397.0,17558.0,16520.0
103,2016,0.0,0.0,0.0,0.0
707,2016,0.0,0.0,7677.0,7677.0
105,2016,14679.0,0.0,19858.0,16349.0
107,2016,0.0,0.0,0.0,0.0
111,2016,15684.0,14057.0,13411.0,14459.0
112,2016,18160.0,16893.0,17258.0,17463.0
113,2016,16154.0,16642.0,14551.0,15527.0
114,2016,0.0,0.0,0.0,0.0
115,2016,24275.0,0.0,0.0,24275.0
117,2016,13994.0,0.0,0.0,13994.0
127,2016,16443.0,0.0,0.0,16443.0
131,2016,13847.0,13962.0,0.0,13889.0
141,2016,11481.0,10350.0,12350.0,11448.0
142,2016,17993.0,0.0,19540.0,18971.0
147,2016,0.0,0.0,0.0,0.0
149,2016,15830.0,0.0,0.0,15830.0
153,2016,17080.0,0.0,0.0,17080.0
159,2016,0.0,0.0,0.0,0.0
162,2016,0.0,0.0,0.0,0.0
165,2016,14620.0,15901.0,19344.0,16213.0
167,2016,14860.0,0.0,0.0,14860.0
171,2016,27768.0,0.0,0.0,27768.0
173,2016,16796.0,0.0,0.0,16796.0
172,2016,0.0,14404.0,13750.0,14019.0
174,2016,18075.0,0.0,13418.0,16530.0
175,2016,13460.0,0.0,15076.0,13902.0
185,2016,10239.0,13366.0,12869.0,11919.0
187,2016,25196.0,0.0,0.0,25196.0
189,2016,13966.0,0.0,0.0,13966.0
742,2016,7775.0,0.0,0.0,7775.0
191,2016,17608.0,18368.0,18552.0,18210.0
195,2016,13640.0,0.0,0.0,13640.0
199,2016,13562.0,11750.0,12408.0,12508.0
203,2016,15743.0,14855.0,17646.0,16097.0
204,2016,0.0,0.0,0.0,0.0
208,2016,17154.0,18011.0,15867.0,16843.0
211,2016,17463.0,0.0,0.0,17463.0
709,2016,0.0,7954.0,8003.0,7993.0
215,2016,13636.0,0.0,0.0,13636.0
222,2016,0.0,0.0,0.0,0.0
223,2016,17917.0,17198.0,0.0,17550.0
225,2016,15770.0,0.0,0.0,15770.0
227,2016,20558.0,0.0,0.0,20558.0
233,2016,19924.0,0.0,0.0,19924.0
235,2016,28688.0,0.0,0.0,28688.0
236,2016,0.0,0.0,0.0,0.0
238,2016,16158.0,17051.0,20797.0,17962.0
245,2016,17722.0,0.0,0.0,17722.0
247,2016,17032.0,0.0,0.0,17032.0
251,2016,16338.0,16315.0,17508.0,16696.0
255,2016,16348.0,20027.0,21315.0,18493.0
257,2016,21855.0,0.0,0.0,21855.0
260,2016,0.0,14591.0,13630.0,13955.0
259,2016,15721.0,0.0,0.0,15721.0
261,2016,13003.0,13248.0,0.0,13095.0
263,2016,17996.0,15475.0,19199.0,17926.0
267,2016,12018.0,12032.0,11871.0,11966.0
269,2016,19065.0,0.0,21953.0,19949.0
271,2016,28405.0,0.0,0.0,28405.0
274,2016,13900.0,17087.0,15625.0,15088.0
275,2016,0.0,0.0,16859.0,16859.0
276,2016,15965.0,20729.0,19220.0,18101.0
279,2016,18152.0,13740.0,15136.0,15958.0
281,2016,20239.0,0.0,0.0,20239.0
285,2016,14922.0,17199.0,17237.0,16138.0
288,2016,20350.0,0.0,0.0,20350.0
291,2016,13620.0,0.0,0.0,13620.0
295,2016,22144.0,19447.0,19431.0,20405.0
719,2016,0.0,0.0,9960.0,9960.0
299,2016,21587.0,0.0,0.0,21587.0
305,2016,20202.0,18839.0,22455.0,20553.0
306,2016,12675.0,23520.0,17346.0,16104.0
315,2016,14553.0,12770.0,14168.0,13797.0
317,2016,18051.0,13995.0,23106.0,19038.0
319,2016,16179.0,13693.0,14579.0,14986.0
327,2016,18682.0,0.0,0.0,18682.0
333,2016,21869.0,0.0,0.0,21869.0
335,2016,11034.0,11305.0,12000.0,11389.0
339,2016,15501.0,0.0,0.0,15501.0
341,2016,27572.0,0.0,0.0,27572.0
342,2016,12128.0,12137.0,14937.0,13047.0
343,2016,17178.0,0.0,19670.0,17889.0
345,2016,17396.0,0.0,0.0,17396.0
351,2016,15958.0,16290.0,15498.0,15859.0
352,2016,14254.0,13371.0,13387.0,13762.0
744,2016,8202.0,0.0,0.0,8202.0
353,2016,0.0,0.0,0.0,0.0
355,2016,10957.0,0.0,0.0,10957.0
357,2016,14517.0,13890.0,15059.0,14542.0
729,2016,6538.0,0.0,0.0,6538.0
359,2016,14045.0,18018.0,14313.0,14952.0
363,2016,17103.0,18514.0,18599.0,17776.0
365,2016,24346.0,0.0,0.0,24346.0
367,2016,14822.0,0.0,0.0,14822.0
369,2016,21766.0,25078.0,24238.0,23177.0
704,2016,9403.0,0.0,0.0,9403.0
371,2016,12989.0,12517.0,12204.0,12635.0
375,2016,18001.0,0.0,0.0,18001.0
377,2016,12487.0,0.0,0.0,12487.0
381,2016,30106.0,0.0,0.0,30106.0
387,2016,16049.0,0.0,0.0,16049.0
388,2016,16398.0,15094.0,16709.0,16164.0
391,2016,30714.0,0.0,0.0,30714.0
399,2016,14409.0,0.0,17503.0,15145.0
401,2016,12630.0,10082.0,17159.0,13813.0
740,2016,0.0,0.0,10614.0,10614.0
703,2016,0.0,0.0,12894.0,12894.0
405,2016,19045.0,0.0,0.0,19045.0
407,2016,16366.0,0.0,15286.0,15948.0
411,2016,14459.0,0.0,0.0,14459.0
413,2016,12624.0,0.0,0.0,12624.0
423,2016,17959.0,16494.0,17157.0,17182.0
728,2016,0.0,0.0,12064.0,12064.0
425,2016,10699.0,0.0,13494.0,11587.0
427,2016,14997.0,0.0,12991.0,13979.0
428,2016,0.0,0.0,16361.0,16361.0
435,2016,20711.0,0.0,0.0,20711.0
437,2016,24335.0,0.0,29922.0,26628.0
439,2016,14723.0,16243.0,22093.0,17039.0
441,2016,19596.0,0.0,0.0,19596.0
447,2016,19040.0,0.0,0.0,19040.0
735,2016,5521.0,0.0,0.0,5521.0
449,2016,17268.0,17382.0,16907.0,17141.0
450,2016,0.0,27833.0,19741.0,21982.0
453,2016,13579.0,14696.0,15083.0,14394.0
737,2016,6723.0,0.0,0.0,6723.0
461,2016,14123.0,12851.0,11764.0,13057.0
463,2016,19524.0,0.0,0.0,19524.0
467,2016,23483.0,0.0,0.0,23483.0
471,2016,19535.0,0.0,0.0,19535.0
473,2016,14634.0,12398.0,15946.0,14525.0
476,2016,19044.0,14931.0,16126.0,16954.0
485,2016,16706.0,0.0,0.0,16706.0
705,2016,6155.0,0.0,0.0,6155.0
486,2016,13308.0,15096.0,13822.0,13960.0
491,2016,14611.0,15600.0,15474.0,15113.0
493,2016,0.0,0.0,18267.0,18267.0
495,2016,22382.0,0.0,0.0,22382.0
499,2016,19287.0,0.0,0.0,19287.0
501,2016,13997.0,0.0,0.0,13997.0
503,2016,13429.0,0.0,0.0,13429.0
507,2016,14028.0,0.0,0.0,14028.0
509,2016,22801.0,0.0,0.0,22801.0
511,2016,16690.0,0.0,0.0,16690.0
721,2016,8104.0,0.0,0.0,8104.0
513,2016,0.0,0.0,0.0,0.0
515,2016,21535.0,24644.0,24882.0,23459.0
519,2016,0.0,0.0,0.0,0.0
717,2016,8462.0,0.0,0.0,8462.0
739,2016,0.0,0.0,7399.0,7399.0
525,2016,22424.0,0.0,0.0,22424.0
731,2016,6392.0,,0.0,6392.0
741,2016,0.0,6461.0,6097.0,6425.0
531,2016,19881.0,0.0,0.0,19881.0
534,2016,15865.0,15671.0,15505.0,15695.0
539,2016,13773.0,0.0,0.0,13773.0
727,2016,0.0,5825.0,5825.0,5825.0
543,2016,13388.0,0.0,0.0,13388.0
549,2016,19628.0,0.0,0.0,19628.0
551,2016,14891.0,0.0,0.0,14891.0
553,2016,31269.0,0.0,0.0,31269.0
555,2016,10781.0,14740.0,0.0,12262.0
559,2016,20989.0,0.0,0.0,20989.0
563,2016,14814.0,0.0,0.0,14814.0
568,2016,16041.0,0.0,18057.0,16749.0
572,2016,18703.0,17728.0,19340.0,18680.0
573,2016,15064.0,0.0,0.0,15064.0
575,2016,13384.0,0.0,13506.0,13420.0
579,2016,0.0,0.0,0.0,0.0
581,2016,0.0,0.0,17943.0,17943.0
582,2016,15268.0,13927.0,15196.0,14905.0
725,2017,0.0,6189.0,5876.0,6076.0
5,2017,0.0,0.0,0.0,0.0
9,2017,16742.0,0.0,0.0,16742.0
15,2017,18120.0,0.0,0.0,18120.0
17,2017,18977.0,17354.0,0.0,18156.0
19,2017,12443.0,0.0,0.0,12443.0
23,2017,17403.0,0.0,0.0,17403.0
29,2017,12168.0,0.0,0.0,12168.0
31,2017,16527.0,0.0,0.0,16527.0
33,2017,13974.0,14276.0,0.0,14112.0
35,2017,23936.0,0.0,0.0,23936.0
39,2017,14995.0,0.0,0.0,14995.0
41,2017,13243.0,12809.0,12362.0,12867.0
47,2017,0.0,0.0,0.0,0.0
51,2017,15187.0,15205.0,16381.0,15616.0
53,2017,19038.0,,0.0,19038.0
57,2017,14984.0,14126.0,15579.0,14940.0
63,2017,13876.0,0.0,0.0,13876.0
71,2017,14068.0,0.0,0.0,14068.0
75,2017,18136.0,0.0,0.0,18136.0
79,2017,15533.0,0.0,0.0,15533.0
91,2017,0.0,0.0,0.0,0.0
93,2017,12645.0,0.0,0.0,12645.0
95,2017,16476.0,0.0,0.0,16476.0
99,2017,18067.0,0.0,0.0,18067.0
101,2017,16884.0,15306.0,17912.0,16852.0
103,2017,0.0,0.0,0.0,0.0
707,2017,0.0,0.0,7521.0,7521.0
105,2017,15930.0,0.0,19363.0,17163.0
107,2017,0.0,0.0,0.0,0.0
743,2017,5431.0,0.0,0.0,5431.0
111,2017,16942.0,14435.0,14063.0,15284.0
112,2017,16641.0,19603.0,18681.0,18238.0
113,2017,16949.0,16936.0,16076.0,16581.0
114,2017,0.0,0.0,0.0,0.0
115,2017,24984.0,0.0,0.0,24984.0
117,2017,15506.0,0.0,0.0,15506.0
127,2017,17323.0,0.0,0.0,17323.0
131,2017,14269.0,14821.0,0.0,14469.0
141,2017,12347.0,10367.0,12536.0,11817.0
142,2017,0.0,18953.0,18389.0,18577.0
147,2017,0.0,0.0,0.0,0.0
149,2017,14034.0,0.0,0.0,14034.0
153,2017,16231.0,0.0,0.0,16231.0
159,2017,0.0,0.0,0.0,0.0
162,2017,0.0,0.0,0.0,0.0
165,2017,15780.0,15677.0,19339.0,16712.0
167,2017,15190.0,0.0,0.0,15190.0
171,2017,32726.0,0.0,0.0,32726.0
173,2017,16953.0,0.0,0.0,16953.0
172,2017,0.0,14211.0,14386.0,14312.0
174,2017,17212.0,0.0,17048.0,17160.0
175,2017,14593.0,0.0,16839.0,15230.0
185,2017,14302.0,10658.0,14563.0,13004.0
187,2017,27362.0,0.0,0.0,27362.0
189,2017,13790.0,0.0,0.0,13790.0
191,2017,19051.0,17788.0,18865.0,18603.0
195,2017,14892.0,0.0,0.0,14892.0
199,2017,13966.0,12134.0,12924.0,12943.0
203,2017,16610.0,15842.0,17970.0,16821.0
204,2017,0.0,0.0,0.0,0.0
208,2017,16968.0,19979.0,16603.0,17303.0
211,2017,20475.0,0.0,0.0,20475.0
709,2017,0.0,9194.0,9125.0,9136.0
215,2017,14077.0,0.0,0.0,14077.0
222,2017,0.0,0.0,0.0,0.0
223,2017,19030.0,17516.0,0.0,18233.0
225,2017,15870.0,0.0,0.0,15870.0
227,2017,20474.0,0.0,0.0,20474.0
233,2017,19935.0,0.0,0.0,19935.0
235,2017,27361.0,0.0,0.0,27361.0
236,2017,0.0,0.0,0.0,0.0
238,2017,16128.0,17034.0,20735.0,17849.0
245,2017,18337.0,0.0,0.0,18337.0
247,2017,14702.0,0.0,0.0,14702.0
251,2017,16360.0,14751.0,19915.0,16964.0
255,2017,15723.0,20030.0,22059.0,18288.0
257,2017,21866.0,0.0,0.0,21866.0
260,2017,0.0,14705.0,13741.0,14067.0
259,2017,15454.0,0.0,0.0,15454.0
261,2017,13933.0,13863.0,0.0,14369.0
263,2017,17023.0,15357.0,19784.0,17529.0
267,2017,13517.0,13417.0,12182.0,12998.0
269,2017,21064.0,0.0,23001.0,21677.0
271,2017,27117.0,0.0,0.0,27117.0
274,2017,14133.0,14792.0,15337.0,14616.0
275,2017,0.0,0.0,17381.0,17381.0
276,2017,16422.0,20948.0,19516.0,18465.0
279,2017,17093.0,13765.0,14773.0,15416.0
281,2017,20607.0,0.0,0.0,20607.0
285,2017,14702.0,17266.0,16825.0,15887.0
288,2017,20365.0,0.0,0.0,20365.0
291,2017,9585.0,0.0,0.0,9585.0
295,2017,21705.0,19444.0,19071.0,20113.0
719,2017,0.0,0.0,13221.0,13221.0
299,2017,22272.0,0.0,0.0,22272.0
305,2017,20717.0,19097.0,25410.0,21657.0
306,2017,13873.0,17741.0,20476.0,16714.0
315,2017,16017.0,13432.0,14702.0,14644.0
317,2017,19761.0,16065.0,22882.0,20249.0
319,2017,16438.0,13871.0,15526.0,15479.0
327,2017,20636.0,0.0,0.0,20636.0
333,2017,23289.0,0.0,0.0,23289.0
733,2017,0.0,9700.0,6915.0,7411.0
335,2017,11201.0,11982.0,12275.0,11697.0
339,2017,16717.0,0.0,0.0,16717.0
341,2017,20667.0,0.0,0.0,20667.0
342,2017,11837.0,13640.0,15014.0,13440.0
343,2017,17399.0,0.0,21277.0,18446.0
345,2017,17803.0,0.0,0.0,17803.0
351,2017,16296.0,15436.0,16302.0,16152.0
352,2017,14772.0,14149.0,13653.0,14256.0
744,2017,8373.0,0.0,0.0,8373.0
353,2017,13794.0,0.0,0.0,13794.0
355,2017,11836.0,0.0,0.0,11836.0
357,2017,15671.0,14842.0,15988.0,15569.0
729,2017,7930.0,0.0,0.0,7930.0
359,2017,15191.0,20277.0,15385.0,16311.0
363,2017,17937.0,16013.0,18373.0,17764.0
365,2017,24185.0,0.0,0.0,24185.0
367,2017,16120.0,0.0,0.0,16120.0
369,2017,21786.0,32536.0,24811.0,24486.0
704,2017,8117.0,0.0,0.0,8117.0
371,2017,13068.0,12892.0,12022.0,12693.0
375,2017,15768.0,0.0,0.0,15768.0
377,2017,11919.0,0.0,0.0,11919.0
381,2017,21383.0,0.0,0.0,21383.0
387,2017,18856.0,0.0,0.0,18856.0
388,2017,17168.0,16650.0,16854.0,16941.0
391,2017,23415.0,0.0,0.0,23415.0
399,2017,14333.0,0.0,18488.0,15256.0
401,2017,14531.0,8845.0,16508.0,13888.0
740,2017,0.0,0.0,13076.0,13076.0
703,2017,0.0,0.0,15076.0,15076.0
405,2017,19456.0,0.0,0.0,19456.0
407,2017,15093.0,0.0,14625.0,14917.0
411,2017,14500.0,0.0,0.0,14500.0
413,2017,13182.0,0.0,0.0,13182.0
423,2017,17069.0,17610.0,17776.0,17490.0
728,2017,0.0,0.0,11682.0,11682.0
425,2017,11524.0,0.0,13106.0,12057.0
427,2017,16027.0,0.0,14122.0,15052.0
428,2017,0.0,0.0,17758.0,17758.0
435,2017,17197.0,0.0,0.0,17197.0
437,2017,20602.0,0.0,31767.0,24633.0
439,2017,13971.0,17926.0,20339.0,16315.0
441,2017,21499.0,0.0,0.0,21499.0
447,2017,18030.0,0.0,0.0,18030.0
735,2017,6390.0,0.0,0.0,6390.0
449,2017,18434.0,17691.0,17361.0,17837.0
450,2017,0.0,21571.0,24501.0,23426.0
453,2017,14319.0,15309.0,15520.0,14991.0
737,2017,9953.0,0.0,0.0,9953.0
461,2017,14469.0,12775.0,12467.0,13441.0
463,2017,19247.0,0.0,0.0,19247.0
467,2017,25225.0,0.0,0.0,25225.0
471,2017,20053.0,0.0,0.0,20053.0
473,2017,14630.0,12734.0,16729.0,14846.0
476,2017,19240.0,16993.0,16467.0,17654.0
485,2017,17057.0,0.0,0.0,17057.0
705,2017,7604.0,0.0,0.0,7604.0
486,2017,13977.0,15661.0,14731.0,14681.0
491,2017,13343.0,17994.0,15320.0,14915.0
493,2017,0.0,0.0,18196.0,18196.0
495,2017,23079.0,0.0,0.0,23079.0
499,2017,17493.0,0.0,0.0,17493.0
501,2017,21200.0,0.0,0.0,21200.0
503,2017,13947.0,0.0,0.0,13947.0
507,2017,13572.0,0.0,0.0,13572.0
509,2017,25646.0,0.0,0.0,25646.0
511,2017,16875.0,0.0,0.0,16875.0
721,2017,8982.0,0.0,0.0,8982.0
513,2017,0.0,0.0,0.0,0.0
515,2017,22033.0,24606.0,25100.0,23791.0
519,2017,0.0,0.0,0.0,0.0
717,2017,9239.0,0.0,0.0,9239.0
525,2017,23474.0,0.0,0.0,23474.0
731,2017,6602.0,0.0,0.0,6602.0
741,2017,0.0,6532.0,6527.0,6531.0
531,2017,18120.0,0.0,0.0,18120.0
534,2017,16863.0,16694.0,16736.0,16780.0
539,2017,14212.0,0.0,0.0,14212.0
727,2017,0.0,5651.0,5650.0,5650.0
543,2017,14338.0,0.0,0.0,14338.0
549,2017,19763.0,0.0,0.0,19763.0
551,2017,20181.0,0.0,0.0,20181.0
553,2017,42586.0,0.0,0.0,42586.0
555,2017,10708.0,15450.0,0.0,12415.0
559,2017,21875.0,0.0,0.0,21875.0
563,2017,15443.0,0.0,0.0,15443.0
568,2017,16718.0,0.0,16586.0,16672.0
572,2017,20885.0,15314.0,16904.0,18247.0
573,2017,15420.0,0.0,0.0,15420.0
575,2017,13504.0,0.0,14093.0,13686.0
579,2017,0.0,0.0,0.0,0.0
581,2017,0.0,0.0,19091.0,19091.0
582,2017,16205.0,15263.0,16700.0,16114.0
725,2018,0.0,6457.0,5868.0,6211.0
5,2018,0.0,0.0,0.0,0.0
9,2018,17241.0,0.0,0.0,17241.0
15,2018,20060.0,0.0,0.0,20060.0
17,2018,17211.0,18047.0,0.0,17620.0
19,2018,13368.0,0.0,0.0,13368.0
702,2018,0.0,0.0,7701.0,7701.0
23,2018,18640.0,0.0,0.0,18640.0
29,2018,12462.0,0.0,0.0,12462.0
31,2018,16101.0,0.0,0.0,16101.0
33,2018,13610.0,14755.0,0.0,14116.0
35,2018,24476.0,0.0,0.0,24476.0
39,2018,15639.0,0.0,0.0,15639.0
41,2018,13533.0,13589.0,12917.0,13333.0
47,2018,0.0,0.0,0.0,0.0
51,2018,16254.0,15203.0,18250.0,16680.0
53,2018,20328.0,0.0,0.0,20328.0
57,2018,14587.0,14530.0,15226.0,14819.0
63,2018,14462.0,0.0,0.0,14462.0
71,2018,15086.0,0.0,0.0,15086.0
723,2018,0.0,0.0,6724.0,6724.0
75,2018,18216.0,0.0,0.0,18216.0
79,2018,16876.0,0.0,0.0,16876.0
91,2018,0.0,0.0,0.0,0.0
93,2018,12976.0,0.0,0.0,12976.0
95,2018,17821.0,0.0,0.0,17821.0
99,2018,19081.0,0.0,0.0,19081.0
101,2018,16846.0,13697.0,17928.0,16476.0
103,2018,0.0,0.0,0.0,0.0
707,2018,0.0,0.0,8606.0,8606.0
105,2018,16732.0,0.0,19928.0,17839.0
107,2018,0.0,0.0,0.0,0.0
743,2018,5796.0,0.0,0.0,5796.0
111,2018,17570.0,14784.0,14179.0,15639.0
112,2018,20099.0,17233.0,17690.0,18408.0
113,2018,17769.0,18430.0,16777.0,17463.0
114,2018,0.0,0.0,0.0,0.0
115,2018,24173.0,0.0,0.0,24173.0
117,2018,15573.0,0.0,0.0,15573.0
127,2018,18010.0,0.0,0.0,18010.0
131,2018,15443.0,14255.0,0.0,15014.0
141,2018,13014.0,10615.0,12860.0,12234.0
142,2018,19596.0,0.0,19857.0,19767.0
147,2018,0.0,0.0,0.0,0.0
149,2018,14873.0,0.0,0.0,14873.0
153,2018,18770.0,0.0,0.0,18770.0
159,2018,0.0,0.0,0.0,0.0
162,2018,0.0,0.0,0.0,0.0
165,2018,15078.0,16824.0,19852.0,16798.0
167,2018,16835.0,0.0,0.0,16835.0
171,2018,25283.0,0.0,0.0,25283.0
173,2018,17703.0,0.0,0.0,17703.0
172,2018,0.0,15405.0,15243.0,15310.0
174,2018,18424.0,0.0,17349.0,18080.0
175,2018,14637.0,0.0,17110.0,15355.0
185,2018,15376.0,12117.0,15595.0,14198.0
187,2018,31426.0,0.0,0.0,31426.0
189,2018,15434.0,0.0,0.0,15434.0
742,2018,8196.0,0.0,0.0,8196.0
191,2018,18819.0,18099.0,19170.0,18756.0
195,2018,15245.0,0.0,0.0,15245.0
199,2018,13667.0,13157.0,13784.0,13554.0
203,2018,16680.0,16409.0,20390.0,17722.0
204,2018,0.0,0.0,0.0,0.0
208,2018,18448.0,18548.0,17820.0,18252.0
211,2018,23473.0,0.0,0.0,23473.0
709,2018,0.0,10525.0,10528.0,10527.0
215,2018,14277.0,0.0,0.0,14277.0
222,2018,0.0,0.0,0.0,0.0
223,2018,18487.0,18718.0,0.0,18599.0
225,2018,16730.0,0.0,0.0,16730.0
227,2018,22441.0,0.0,0.0,22441.0
233,2018,21653.0,0.0,0.0,21653.0
235,2018,25886.0,0.0,0.0,25886.0
236,2018,0.0,0.0,0.0,0.0
238,2018,14783.0,17554.0,22081.0,17930.0
245,2018,17816.0,0.0,0.0,17816.0
247,2018,14114.0,0.0,0.0,14114.0
251,2018,18616.0,15486.0,21339.0,18559.0
255,2018,16493.0,21385.0,23789.0,19454.0
257,2018,22042.0,0.0,0.0,22042.0
260,2018,0.0,14291.0,15521.0,15096.0
259,2018,15790.0,0.0,0.0,15790.0
261,2018,15115.0,13516.0,0.0,14487.0
263,2018,16968.0,15487.0,18899.0,17266.0
267,2018,13914.0,13449.0,13917.0,13801.0
269,2018,21731.0,0.0,23552.0,22294.0
271,2018,27357.0,0.0,0.0,27357.0
274,2018,14852.0,14181.0,15772.0,14939.0
275,2018,0.0,0.0,18018.0,18018.0
276,2018,16834.0,21603.0,20669.0,19123.0
279,2018,17312.0,13364.0,15076.0,15532.0
281,2018,20385.0,0.0,0.0,20385.0
706,2018,0.0,0.0,14064.0,14064.0
285,2018,15015.0,19648.0,16652.0,16485.0
288,2018,18778.0,0.0,0.0,18778.0
291,2018,16580.0,0.0,0.0,16580.0
295,2018,23048.0,19633.0,20220.0,21051.0
719,2018,0.0,0.0,10880.0,10880.0
299,2018,23966.0,0.0,0.0,23966.0
305,2018,23322.0,24705.0,24761.0,24065.0
306,2018,12404.0,19985.0,22040.0,16569.0
315,2018,17223.0,14700.0,14860.0,15515.0
317,2018,19250.0,18703.0,20625.0,19682.0
319,2018,17093.0,14946.0,15951.0,16177.0
327,2018,22103.0,0.0,0.0,22103.0
333,2018,25257.0,0.0,0.0,25257.0
733,2018,0.0,8702.0,9202.0,9102.0
335,2018,11368.0,12124.0,13028.0,12024.0
339,2018,19640.0,0.0,0.0,19640.0
341,2018,22584.0,0.0,0.0,22584.0
342,2018,12266.0,13813.0,16449.0,14045.0
343,2018,18981.0,0.0,20755.0,19498.0
345,2018,19314.0,0.0,0.0,19314.0
351,2018,16724.0,16188.0,16269.0,16484.0
352,2018,13919.0,14923.0,15733.0,14743.0
744,2018,7818.0,0.0,0.0,7818.0
353,2018,15909.0,0.0,0.0,15909.0
355,2018,12867.0,0.0,0.0,12867.0
357,2018,16151.0,16006.0,15827.0,15994.0
729,2018,8427.0,0.0,0.0,8427.0
359,2018,15825.0,16586.0,19691.0,17187.0
363,2018,17847.0,16722.0,18832.0,17979.0
365,2018,26441.0,0.0,0.0,26441.0
367,2018,16124.0,0.0,0.0,16124.0
369,2018,22275.0,30719.0,27500.0,25430.0
704,2018,8879.0,0.0,0.0,8879.0
371,2018,13360.0,13157.0,12762.0,13127.0
375,2018,16334.0,0.0,0.0,16334.0
377,2018,12080.0,0.0,0.0,12080.0
381,2018,20702.0,0.0,0.0,20702.0
387,2018,18894.0,0.0,0.0,18894.0
388,2018,17669.0,15112.0,16807.0,16722.0
391,2018,27994.0,0.0,0.0,27994.0
399,2018,15394.0,0.0,17183.0,15834.0
401,2018,13502.0,13423.0,18126.0,15101.0
740,2018,0.0,0.0,12843.0,12843.0
703,2018,0.0,0.0,14313.0,14313.0
405,2018,21466.0,0.0,0.0,21466.0
407,2018,16590.0,0.0,16243.0,16461.0
411,2018,14902.0,0.0,0.0,14902.0
413,2018,13561.0,0.0,0.0,13561.0
423,2018,18421.0,17055.0,18704.0,18099.0
728,2018,0.0,0.0,11663.0,11663.0
425,2018,11992.0,0.0,13881.0,12643.0
427,2018,16933.0,0.0,14147.0,15495.0
428,2018,0.0,0.0,18260.0,18260.0
435,2018,18116.0,0.0,0.0,18116.0
437,2018,21601.0,0.0,39510.0,27065.0
439,2018,13759.0,16801.0,20966.0,16161.0
441,2018,22206.0,0.0,0.0,22206.0
447,2018,18695.0,0.0,0.0,18695.0
735,2018,6679.0,0.0,0.0,6679.0
449,2018,18985.0,18200.0,17839.0,18346.0
450,2018,0.0,20491.0,24405.0,22905.0
453,2018,15982.0,15960.0,18403.0,16679.0
737,2018,8051.0,0.0,0.0,8051.0
461,2018,14993.0,12691.0,12554.0,13657.0
463,2018,20365.0,0.0,0.0,20365.0
467,2018,22934.0,0.0,0.0,22934.0
471,2018,23124.0,,0.0,23124.0
473,2018,15505.0,13238.0,16705.0,15370.0
476,2018,19349.0,17930.0,17224.0,18204.0
485,2018,18133.0,0.0,0.0,18133.0
705,2018,7413.0,0.0,0.0,7413.0
486,2018,15301.0,15625.0,15426.0,15434.0
491,2018,13755.0,16569.0,17009.0,15313.0
493,2018,0.0,0.0,19791.0,19791.0
495,2018,22033.0,0.0,0.0,22033.0
499,2018,19656.0,0.0,0.0,19656.0
501,2018,18537.0,0.0,0.0,18537.0
503,2018,16645.0,0.0,0.0,16645.0
507,2018,13390.0,0.0,0.0,13390.0
509,2018,21499.0,0.0,0.0,21499.0
511,2018,17872.0,0.0,0.0,17872.0
721,2018,9065.0,0.0,0.0,9065.0
513,2018,0.0,0.0,0.0,0.0
515,2018,23386.0,26586.0,26947.0,25436.0
519,2018,0.0,0.0,0.0,0.0
717,2018,9851.0,0.0,0.0,9851.0
525,2018,25438.0,0.0,0.0,25438.0
731,2018,7077.0,0.0,0.0,7077.0
741,2018,0.0,7797.0,7716.0,7775.0
531,2018,19360.0,0.0,0.0,19360.0
534,2018,17092.0,17500.0,17376.0,17280.0
539,2018,15045.0,0.0,0.0,15045.0
727,2018,0.0,5147.0,5167.0,5163.0
543,2018,14639.0,0.0,0.0,14639.0
549,2018,18725.0,0.0,0.0,18725.0
551,2018,19251.0,0.0,0.0,19251.0
553,2018,42810.0,0.0,0.0,42810.0
555,2018,11315.0,15415.0,0.0,12813.0
559,2018,23681.0,0.0,0.0,23681.0
563,2018,15751.0,0.0,0.0,15751.0
568,2018,17409.0,0.0,18858.0,17886.0
572,2018,20858.0,19785.0,19769.0,20275.0
573,2018,15961.0,0.0,0.0,15961.0
575,2018,13880.0,0.0,14831.0,14195.0
579,2018,0.0,0.0,0.0,0.0
581,2018,0.0,0.0,19573.0,19573.0
582,2018,16056.0,14605.0,16153.0,15698.0
725,2019,0.0,6458.0,6571.0,6509.0
5,2019,0.0,0.0,0.0,0.0
9,2019,17269.0,0.0,0.0,17269.0
15,2019,21671.0,0.0,0.0,21671.0
